player_id,tournament_id,finish_numeric,true_pos,top_ten,mid_band,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,adj_pos
1614,401155474,6.0,6.0,1,0,1.02,0.81,0.56,0.0,1.36,2.38,0.07246376811594203
10140,401155474,25.0,25.0,0,1,-0.06,0.64,0.15,0.41,1.2,1.13,0.34782608695652173
686,401155474,49.0,49.0,0,0,-0.13,-0.04,-0.08,0.38,0.26,0.13,0.6956521739130435
9517,401155473,74.0,74.0,0,0,0.67,-1.35,-0.85,-0.07,-2.26,-1.59,0.9605263157894737
4682,401155473,42.0,42.0,0,0,-0.67,0.16,0.27,0.65,1.07,0.41,0.5394736842105263
6015,401155473,31.0,31.0,0,0,0.3,0.45,0.16,0.0,0.61,0.91,0.39473684210526316
10372,401155473,51.0,51.0,0,0,-0.16,0.26,0.27,-0.21,0.32,0.16,0.6578947368421053
5338,401155473,15.0,15.0,0,1,1.34,0.37,0.74,-0.29,0.82,2.16,0.18421052631578946
1225,401155473,27.0,27.0,0,1,0.83,0.64,-0.69,0.38,0.33,1.16,0.34210526315789475
4780,401155473,42.0,42.0,0,0,0.36,0.55,-0.39,-0.11,0.05,0.41,0.5394736842105263
1651,401155473,2.0,2.0,1,0,1.73,-0.08,1.07,0.94,1.92,3.66,0.013157894736842105
4638,401155473,59.0,59.0,0,0,-0.92,-0.38,0.5,0.71,0.83,-0.09,0.7631578947368421
9130,401155473,69.0,69.0,0,0,-0.08,-0.24,0.94,-1.21,-0.51,-0.59,0.8947368421052632
1222,401155473,42.0,42.0,0,0,0.49,0.41,-1.03,0.54,-0.08,0.41,0.5394736842105263
3599,401155473,51.0,51.0,0,0,-0.51,0.12,0.29,0.26,0.67,0.16,0.6578947368421053
4628,401155473,20.0,20.0,0,1,0.26,0.16,1.06,0.42,1.65,1.91,0.25
9243,401155473,37.0,37.0,0,0,1.4,-0.54,0.1,-0.3,-0.75,0.66,0.47368421052631576
10863,401155473,15.0,15.0,0,1,1.3,0.24,0.26,0.36,0.86,2.16,0.18421052631578946
5704,401155473,51.0,51.0,0,0,1.31,-0.94,0.42,-0.63,-1.15,0.16,0.6578947368421053
3449,401155473,51.0,51.0,0,0,-0.64,-0.43,0.46,0.77,0.79,0.16,0.6578947368421053
6017,401155473,69.0,69.0,0,0,0.26,-0.54,0.09,-0.41,-0.85,-0.59,0.8947368421052632
5167,401155473,20.0,20.0,0,1,0.8,0.35,0.74,0.02,1.11,1.91,0.25
278,401155473,51.0,51.0,0,0,-0.34,-0.28,0.4,0.38,0.5,0.16,0.6578947368421053
10054,401155473,9.0,9.0,1,0,0.95,-0.03,1.74,0.0,1.71,2.66,0.10526315789473684
11448,401155473,3.0,3.0,1,0,0.49,0.35,1.06,1.25,2.67,3.16,0.02631578947368421
5408,401155473,23.0,23.0,0,1,0.23,0.48,0.96,-0.01,1.43,1.66,0.2894736842105263
11387,401155473,42.0,42.0,0,0,-1.69,1.46,0.59,0.06,2.1,0.41,0.5394736842105263
5573,401155473,59.0,59.0,0,0,-0.11,-0.66,0.79,-0.11,0.02,-0.09,0.7631578947368421
6991,401155473,7.0,7.0,1,0,0.42,0.84,0.81,0.84,2.48,2.91,0.07894736842105263
110,401155473,31.0,31.0,0,0,-0.27,0.3,0.79,0.09,1.18,0.91,0.39473684210526316
3598,401155473,1.0,1.0,1,0,1.56,-0.19,1.46,1.07,2.35,3.91,0.0
3317,401155473,15.0,15.0,0,1,0.09,0.84,0.49,0.7,2.07,2.16,0.18421052631578946
11099,401155473,42.0,42.0,0,0,-0.41,0.03,-0.11,0.89,0.81,0.41,0.5394736842105263
5467,401155473,72.0,72.0,0,0,-1.0,0.36,0.33,-0.53,0.15,-0.84,0.9342105263157895
1568,401155473,59.0,59.0,0,0,-0.94,-0.11,0.77,0.2,0.85,-0.09,0.7631578947368421
10363,401155473,51.0,51.0,0,0,0.14,0.04,-0.16,0.14,0.02,0.16,0.6578947368421053
2552,401155473,3.0,3.0,1,0,1.24,-0.23,1.33,0.81,1.92,3.16,0.02631578947368421
4351896,401155473,37.0,37.0,0,0,-0.25,-0.71,1.11,0.51,0.9,0.66,0.47368421052631576
1059,401155473,66.0,66.0,0,0,-1.93,-0.02,0.6,1.01,1.59,-0.34,0.8552631578947368
1411,401155473,59.0,59.0,0,0,0.88,-0.91,-0.38,0.32,-0.97,-0.09,0.7631578947368421
4859,401155473,59.0,59.0,0,0,-0.23,0.5,-0.55,0.18,0.14,-0.09,0.7631578947368421
9143,401155473,15.0,15.0,0,1,0.66,0.28,1.12,0.1,1.5,2.16,0.18421052631578946
1367,401155473,37.0,37.0,0,0,0.4,0.58,0.07,-0.39,0.26,0.66,0.47368421052631576
6954,401155473,42.0,42.0,0,0,0.04,0.12,0.11,0.15,0.37,0.41,0.5394736842105263
5729,401155473,42.0,42.0,0,0,-0.39,0.82,-0.15,0.12,0.79,0.41,0.5394736842105263
1600,401155473,77.0,77.0,0,0,-0.89,-0.35,-1.48,-0.12,-1.95,-2.84,1.0
72,401155473,31.0,31.0,0,0,0.38,0.28,-0.24,0.49,0.53,0.91,0.39473684210526316
3980,401155473,51.0,51.0,0,0,1.36,-0.08,0.29,-1.42,-1.2,0.16,0.6578947368421053
5692,401155473,20.0,20.0,0,1,1.21,0.78,-0.09,0.0,0.69,1.91,0.25
5579,401155473,9.0,9.0,1,0,0.98,-0.57,1.04,1.21,1.68,2.66,0.10526315789473684
6825,401155473,66.0,66.0,0,0,0.06,0.07,-1.18,0.7,-0.41,-0.34,0.8552631578947368
1674,401155473,74.0,74.0,0,0,1.23,-0.22,-1.08,-1.52,-2.82,-1.59,0.9605263157894737
1750,401155473,25.0,25.0,0,1,0.53,-0.27,1.01,0.14,0.88,1.41,0.3157894736842105
1548,401155473,31.0,31.0,0,0,0.99,-0.78,-0.33,1.02,-0.09,0.91,0.39473684210526316
4321,401155473,37.0,37.0,0,0,1.08,-0.12,-0.39,0.09,-0.42,0.66,0.47368421052631576
5409,401155473,9.0,9.0,1,0,0.89,0.19,0.79,0.79,1.76,2.66,0.10526315789473684
4483,401155473,72.0,72.0,0,0,-1.15,-0.03,0.4,-0.07,0.31,-0.84,0.9342105263157895
1733,401155473,15.0,15.0,0,1,1.48,0.93,0.19,-0.43,0.68,2.16,0.18421052631578946
6090,401155473,31.0,31.0,0,0,1.19,-0.15,0.25,-0.38,-0.28,0.91,0.39473684210526316
4591,401155473,42.0,42.0,0,0,-0.01,0.03,-0.01,0.4,0.42,0.41,0.5394736842105263
9938,401155473,13.0,13.0,0,1,0.81,0.09,0.34,1.16,1.6,2.41,0.15789473684210525
158,401155473,66.0,66.0,0,0,-0.57,-0.45,0.09,0.59,0.23,-0.34,0.8552631578947368
11382,401155473,9.0,9.0,1,0,0.66,0.26,0.54,1.19,2.0,2.66,0.10526315789473684
7081,401155473,3.0,3.0,1,0,0.68,0.06,1.64,0.78,2.48,3.16,0.02631578947368421
4587,401155473,23.0,23.0,0,1,0.74,0.09,1.09,-0.26,0.92,1.66,0.2894736842105263
10404,401155473,74.0,74.0,0,0,-0.43,0.39,-1.44,-0.12,-1.17,-1.59,0.9605263157894737
1037,401155473,69.0,69.0,0,0,-0.22,-0.64,0.37,-0.1,-0.37,-0.59,0.8947368421052632
6001,401155473,27.0,27.0,0,1,-0.31,1.28,-0.42,0.6,1.46,1.16,0.34210526315789475
3378,401155473,42.0,42.0,0,0,0.89,0.18,0.74,-1.4,-0.48,0.41,0.5394736842105263
9569,401155473,13.0,13.0,0,1,0.7,0.33,0.42,0.96,1.71,2.41,0.15789473684210525
5539,401155473,59.0,59.0,0,0,1.21,-0.15,-1.58,0.43,-1.3,-0.09,0.7631578947368421
9513,401155473,25.0,25.0,0,1,0.04,-0.31,1.14,0.53,1.37,1.41,0.3157894736842105
6086,401155473,27.0,27.0,0,1,-0.97,1.44,0.31,0.38,2.13,1.16,0.34210526315789475
5868,401155473,51.0,51.0,0,0,0.47,-0.35,0.84,-0.8,-0.31,0.16,0.6578947368421053
3970,401155473,59.0,59.0,0,0,0.33,-0.11,-0.65,0.34,-0.42,-0.09,0.7631578947368421
4408315,401155473,37.0,37.0,0,0,1.88,-0.16,-1.88,0.82,-1.22,0.66,0.47368421052631576
10360,401155473,31.0,31.0,0,0,-0.69,0.41,0.92,0.27,1.6,0.91,0.39473684210526316
4565482,401155473,27.0,27.0,0,1,-0.43,0.16,0.43,1.0,1.59,1.16,0.34210526315789475
1614,401155473,3.0,3.0,1,0,1.32,0.23,1.24,0.36,1.83,3.16,0.02631578947368421
686,401155473,7.0,7.0,1,0,0.94,-0.06,1.65,0.38,1.96,2.91,0.07894736842105263
9261,401219481,43.0,43.0,0,0,0.24,-0.66,0.24,0.71,0.28,0.53,0.5384615384615384
5548,401219481,58.0,58.0,0,0,0.14,-0.22,-0.16,0.26,-0.11,0.03,0.7307692307692307
6015,401219481,51.0,51.0,0,0,0.3,-0.05,0.39,-0.36,-0.02,0.28,0.6410256410256411
3832,401219481,22.0,22.0,0,1,0.88,0.9,-0.31,0.07,0.65,1.53,0.2692307692307692
388,401219481,22.0,22.0,0,1,1.12,0.46,-0.21,0.16,0.41,1.53,0.2692307692307692
5285,401219481,22.0,22.0,0,1,0.99,0.48,0.91,-0.84,0.54,1.53,0.2692307692307692
5338,401219481,37.0,37.0,0,0,-0.45,1.26,0.01,-0.04,1.22,0.78,0.46153846153846156
10046,401219481,4.0,4.0,1,0,1.2,-0.33,0.33,1.83,1.83,3.03,0.038461538461538464
1225,401219481,58.0,58.0,0,0,-0.08,1.45,-0.89,-0.46,0.11,0.03,0.7307692307692307
1651,401219481,43.0,43.0,0,0,0.63,-0.61,0.66,-0.15,-0.1,0.53,0.5384615384615384
6798,401219481,29.0,29.0,0,1,0.14,-0.18,1.5,-0.18,1.14,1.28,0.358974358974359
1222,401219481,51.0,51.0,0,0,0.86,0.34,-0.71,-0.21,-0.58,0.28,0.6410256410256411
3596,401219481,22.0,22.0,0,1,0.74,-0.33,0.85,0.28,0.79,1.53,0.2692307692307692
3454,401219481,17.0,17.0,0,1,1.78,0.1,0.21,-0.06,0.25,2.03,0.20512820512820512
780,401219481,71.0,71.0,0,0,-1.02,-0.66,0.39,0.81,0.55,-0.47,0.8974358974358975
4317,401219481,43.0,43.0,0,0,-1.38,1.14,0.71,0.06,1.91,0.53,0.5384615384615384
11098,401219481,10.0,10.0,1,0,0.47,0.47,0.02,1.57,2.06,2.53,0.11538461538461539
10592,401219481,1.0,1.0,1,0,2.02,0.15,0.91,0.7,1.76,3.78,0.0
769,401219481,75.0,75.0,0,0,-0.19,-0.38,0.19,-0.59,-0.78,-0.97,0.9487179487179487
1097,401219481,58.0,58.0,0,0,-0.22,0.22,0.41,-0.38,0.25,0.03,0.7307692307692307
9131,401219481,43.0,43.0,0,0,0.22,0.14,0.47,-0.3,0.31,0.53,0.5384615384615384
9025,401219481,13.0,13.0,0,1,-0.06,0.57,0.29,1.48,2.34,2.28,0.15384615384615385
5167,401219481,33.0,33.0,0,0,-0.8,0.31,0.8,0.72,1.83,1.03,0.41025641025641024
3448,401219481,2.0,2.0,1,0,1.7,0.34,0.87,0.37,1.57,3.28,0.01282051282051282
3950,401219481,71.0,71.0,0,0,1.25,-0.51,-0.45,-0.76,-1.72,-0.47,0.8974358974358975
10054,401219481,58.0,58.0,0,0,0.29,-0.58,0.29,0.02,-0.26,0.03,0.7307692307692307
11448,401219481,29.0,29.0,0,1,1.26,-0.22,-0.18,0.42,0.02,1.28,0.358974358974359
5882,401219481,66.0,66.0,0,0,-0.66,-0.46,0.45,0.44,0.44,-0.22,0.8333333333333334
9364,401219481,51.0,51.0,0,0,-0.46,0.33,-0.27,0.68,0.74,0.28,0.6410256410256411
3550,401219481,58.0,58.0,0,0,-0.42,0.35,-0.26,0.37,0.45,0.03,0.7307692307692307
5408,401219481,19.0,19.0,0,1,1.26,0.36,0.24,-0.09,0.52,1.78,0.23076923076923078
5934,401219481,17.0,17.0,0,1,0.65,0.48,1.21,-0.31,1.38,2.03,0.20512820512820512
5860,401219481,22.0,22.0,0,1,0.35,1.29,-0.24,0.13,1.18,1.53,0.2692307692307692
6991,401219481,29.0,29.0,0,1,-0.59,0.98,0.71,0.18,1.87,1.28,0.358974358974359
619,401219481,22.0,22.0,0,1,1.17,-0.5,1.15,-0.3,0.36,1.53,0.2692307692307692
6196,401219481,10.0,10.0,1,0,1.44,0.48,0.22,0.4,1.09,2.53,0.11538461538461539
1680,401219481,4.0,4.0,1,0,0.64,0.28,1.96,0.15,2.39,3.03,0.038461538461538464
3598,401219481,77.0,77.0,0,0,-0.43,0.16,-0.4,-0.55,-0.79,-1.22,0.9743589743589743
4831,401219481,51.0,51.0,0,0,-0.11,0.08,-0.13,0.43,0.39,0.28,0.6410256410256411
10505,401219481,75.0,75.0,0,0,-0.28,-0.05,-1.23,0.59,-0.69,-0.97,0.9487179487179487
9780,401219481,13.0,13.0,0,1,-0.1,0.84,0.44,1.1,2.37,2.28,0.15384615384615385
569,401219481,9.0,9.0,1,0,1.78,0.16,1.02,-0.19,1.0,2.78,0.10256410256410256
5467,401219481,71.0,71.0,0,0,-0.55,0.14,0.03,-0.1,0.08,-0.47,0.8974358974358975
4848,401219481,37.0,37.0,0,0,-0.89,0.17,1.69,-0.19,1.66,0.78,0.46153846153846156
2552,401219481,19.0,19.0,0,1,1.28,-0.73,1.22,0.01,0.5,1.78,0.23076923076923078
10364,401219481,51.0,51.0,0,0,1.0,-0.45,-0.45,0.17,-0.73,0.28,0.6410256410256411
8906,401219481,43.0,43.0,0,0,-0.39,-0.17,0.24,0.86,0.92,0.53,0.5384615384615384
1077,401219481,58.0,58.0,0,0,0.22,0.46,-0.17,-0.48,-0.2,0.03,0.7307692307692307
5962,401219481,19.0,19.0,0,1,-0.02,0.69,1.37,-0.26,1.8,1.78,0.23076923076923078
1059,401219481,51.0,51.0,0,0,-1.87,0.41,1.36,0.38,2.15,0.28,0.6410256410256411
1293,401219481,33.0,33.0,0,0,-0.85,0.62,0.31,0.95,1.87,1.03,0.41025641025641024
9143,401219481,51.0,51.0,0,0,0.08,-0.27,0.97,-0.51,0.2,0.28,0.6410256410256411
6931,401219481,58.0,58.0,0,0,0.39,0.64,-0.08,-0.92,-0.36,0.03,0.7307692307692307
4272,401219481,43.0,43.0,0,0,0.97,-0.07,0.07,-0.44,-0.44,0.53,0.5384615384615384
10548,401219481,77.0,77.0,0,0,-0.95,-0.33,0.01,0.04,-0.27,-1.22,0.9743589743589743
4412121,401219481,4.0,4.0,1,0,-0.5,-0.13,1.84,1.82,3.53,3.03,0.038461538461538464
1600,401219481,37.0,37.0,0,0,0.44,0.31,0.5,-0.47,0.33,0.78,0.46153846153846156
6007,401219481,43.0,43.0,0,0,0.19,-0.22,0.1,0.46,0.34,0.53,0.5384615384615384
72,401219481,2.0,2.0,1,0,0.23,0.52,1.81,0.73,3.05,3.28,0.01282051282051282
308,401219481,71.0,71.0,0,0,-0.52,0.56,0.0,-0.5,0.05,-0.47,0.8974358974358975
5579,401219481,13.0,13.0,0,1,0.02,1.63,0.38,0.25,2.26,2.28,0.15384615384615385
5409,401219481,37.0,37.0,0,0,-1.06,0.41,1.78,-0.34,1.84,0.78,0.46153846153846156
11378,401219481,66.0,66.0,0,0,0.11,-0.32,-0.56,0.55,-0.33,-0.22,0.8333333333333334
3470,401219481,33.0,33.0,0,0,-0.34,-0.1,0.6,0.86,1.36,1.03,0.41025641025641024
962,401219481,43.0,43.0,0,0,-0.03,-0.11,1.19,-0.52,0.56,0.53,0.5384615384615384
377,401219481,66.0,66.0,0,0,0.07,0.04,0.51,-0.85,-0.3,-0.22,0.8333333333333334
4449,401219481,79.0,79.0,0,0,-0.9,-0.43,-0.59,-0.04,-1.07,-1.97,1.0
7081,401219481,13.0,13.0,0,1,0.09,0.61,1.01,0.56,2.18,2.28,0.15384615384615385
4587,401219481,66.0,66.0,0,0,-0.28,-0.78,0.63,0.2,0.06,-0.22,0.8333333333333334
9478,401219481,4.0,4.0,1,0,1.2,0.7,0.17,0.96,1.83,3.03,0.038461538461538464
8961,401219481,66.0,66.0,0,0,0.05,-1.05,-0.05,0.83,-0.27,-0.22,0.8333333333333334
2230,401219481,4.0,4.0,1,0,0.41,-0.05,1.9,0.77,2.62,3.03,0.038461538461538464
5539,401219481,29.0,29.0,0,1,0.73,0.46,-0.85,0.94,0.55,1.28,0.358974358974359
6086,401219481,58.0,58.0,0,0,1.19,-0.17,-1.03,0.04,-1.16,0.03,0.7307692307692307
462,401219481,37.0,37.0,0,0,-0.02,0.06,0.64,0.09,0.79,0.78,0.46153846153846156
4364873,401219481,33.0,33.0,0,0,1.22,0.27,-0.33,-0.13,-0.19,1.03,0.41025641025641024
11340,401219481,22.0,22.0,0,1,1.83,-0.47,-0.38,0.55,-0.3,1.53,0.2692307692307692
1614,401219481,37.0,37.0,0,0,0.4,0.71,-0.31,-0.02,0.38,0.78,0.46153846153846156
10140,401219481,10.0,10.0,1,0,0.78,0.6,0.0,1.16,1.75,2.53,0.11538461538461539
9261,401155467,15.0,15.0,0,1,0.65,0.17,0.15,0.34,0.66,1.3,0.18181818181818182
5548,401155467,72.0,72.0,0,0,-2.04,0.25,0.16,-0.82,-0.41,-2.45,0.922077922077922
4682,401155467,30.0,30.0,0,1,0.33,0.55,-0.02,-0.31,0.23,0.55,0.37662337662337664
5285,401155467,12.0,12.0,0,1,0.65,0.32,0.56,0.03,0.91,1.55,0.14285714285714285
10046,401155467,30.0,30.0,0,1,2.5,-0.85,-1.79,0.69,-1.94,0.55,0.37662337662337664
1651,401155467,25.0,25.0,0,1,0.85,0.7,-0.8,0.05,-0.05,0.8,0.3116883116883117
6798,401155467,2.0,2.0,1,0,-0.68,0.42,2.11,0.21,2.74,2.05,0.012987012987012988
1222,401155467,67.0,67.0,0,0,-0.93,-0.15,-0.13,-0.48,-0.77,-1.7,0.8571428571428571
3454,401155467,15.0,15.0,0,1,1.51,0.28,-0.09,-0.4,-0.21,1.3,0.18181818181818182
780,401155467,25.0,25.0,0,1,0.69,-0.18,-0.77,1.06,0.11,0.8,0.3116883116883117
4317,401155467,74.0,74.0,0,0,-0.87,-0.46,-1.29,-0.07,-1.82,-2.7,0.948051948051948
9243,401155467,20.0,20.0,0,1,0.93,-0.07,0.64,-0.44,0.12,1.05,0.24675324675324675
11098,401155467,25.0,25.0,0,1,0.78,-0.34,-0.54,0.9,0.02,0.8,0.3116883116883117
9126,401155467,30.0,30.0,0,1,-0.09,0.5,-0.6,0.75,0.65,0.55,0.37662337662337664
10592,401155467,20.0,20.0,0,1,0.13,-0.27,0.45,0.75,0.93,1.05,0.24675324675324675
6017,401155467,72.0,72.0,0,0,-1.14,-1.1,-0.39,0.18,-1.3,-2.45,0.922077922077922
769,401155467,6.0,6.0,1,0,-1.22,0.72,1.81,0.5,3.02,1.8,0.06493506493506493
9131,401155467,59.0,59.0,0,0,-0.04,-0.14,-0.25,-0.76,-1.16,-1.2,0.7532467532467533
9025,401155467,2.0,2.0,1,0,0.4,0.35,1.26,0.04,1.66,2.05,0.012987012987012988
3448,401155467,12.0,12.0,0,1,-0.1,0.54,0.57,0.55,1.65,1.55,0.14285714285714285
4304,401155467,69.0,69.0,0,0,0.1,-0.73,-1.15,-0.42,-2.3,-2.2,0.8831168831168831
9364,401155467,20.0,20.0,0,1,0.19,-0.09,0.12,0.83,0.86,1.05,0.24675324675324675
301,401155467,35.0,35.0,0,0,-0.75,0.79,0.52,-0.25,1.05,0.3,0.44155844155844154
3550,401155467,57.0,57.0,0,0,0.22,-0.77,-0.37,-0.03,-1.17,-0.95,0.7272727272727273
5934,401155467,75.0,75.0,0,0,0.12,-0.31,-2.13,-0.62,-3.06,-2.95,0.961038961038961
5860,401155467,20.0,20.0,0,1,-0.14,0.08,0.77,0.35,1.2,1.05,0.24675324675324675
576,401155467,35.0,35.0,0,0,0.09,0.19,0.48,-0.44,0.22,0.3,0.44155844155844154
619,401155467,69.0,69.0,0,0,-1.32,-0.24,0.24,-0.88,-0.87,-2.2,0.8831168831168831
6196,401155467,20.0,20.0,0,1,-0.33,-0.75,1.37,0.76,1.38,1.05,0.24675324675324675
1680,401155467,6.0,6.0,1,0,0.06,0.3,0.98,0.46,1.75,1.8,0.06493506493506493
9413,401155467,59.0,59.0,0,0,-1.92,0.24,0.11,0.38,0.72,-1.2,0.7532467532467533
3317,401155467,44.0,44.0,0,0,-0.98,-0.48,0.63,0.88,1.03,0.05,0.5584415584415584
11099,401155467,52.0,52.0,0,0,-0.48,-1.34,0.89,0.23,-0.22,-0.7,0.6623376623376623
10505,401155467,30.0,30.0,0,1,0.59,0.64,-0.45,-0.23,-0.04,0.55,0.37662337662337664
9780,401155467,52.0,52.0,0,0,0.09,-0.61,-0.64,0.47,-0.78,-0.7,0.6623376623376623
5467,401155467,30.0,30.0,0,1,0.12,0.45,0.67,-0.69,0.43,0.55,0.37662337662337664
4848,401155467,1.0,1.0,1,0,-0.47,0.78,1.92,0.58,3.27,2.8,0.0
4513,401155467,52.0,52.0,0,0,-0.74,0.14,-0.26,0.17,0.05,-0.7,0.6623376623376623
2552,401155467,25.0,25.0,0,1,2.02,-0.41,-0.37,-0.43,-1.21,0.8,0.3116883116883117
318,401155467,35.0,35.0,0,0,0.96,-0.51,0.1,-0.24,-0.65,0.3,0.44155844155844154
1077,401155467,35.0,35.0,0,0,-0.56,-0.07,0.39,0.54,0.87,0.3,0.44155844155844154
10343,401155467,49.0,49.0,0,0,0.49,-0.42,0.04,-0.55,-0.93,-0.45,0.6233766233766234
1293,401155467,6.0,6.0,1,0,0.53,0.05,0.52,0.71,1.27,1.8,0.06493506493506493
9037,401155467,6.0,6.0,1,0,2.5,0.08,-0.88,0.09,-0.7,1.8,0.06493506493506493
8973,401155467,52.0,52.0,0,0,0.36,-0.26,-0.64,-0.16,-1.06,-0.7,0.6623376623376623
6931,401155467,44.0,44.0,0,0,1.31,0.13,-0.33,-1.06,-1.26,0.05,0.5584415584415584
1367,401155467,59.0,59.0,0,0,0.66,-0.32,-2.27,0.74,-1.85,-1.2,0.7532467532467533
257,401155467,25.0,25.0,0,1,1.16,-0.21,0.26,-0.41,-0.35,0.8,0.3116883116883117
3351,401155467,52.0,52.0,0,0,0.32,-0.07,-0.69,-0.25,-1.01,-0.7,0.6623376623376623
3688,401155467,57.0,57.0,0,0,-0.99,0.24,0.63,-0.81,0.05,-0.95,0.7272727272727273
10548,401155467,59.0,59.0,0,0,-0.84,0.69,-0.22,-0.82,-0.35,-1.2,0.7532467532467533
4412121,401155467,49.0,49.0,0,0,-0.02,-0.69,0.48,-0.22,-0.43,-0.45,0.6233766233766234
3792,401155467,35.0,35.0,0,0,-0.97,0.24,0.56,0.48,1.27,0.3,0.44155844155844154
6007,401155467,35.0,35.0,0,0,-0.34,-0.01,0.67,-0.01,0.65,0.3,0.44155844155844154
72,401155467,67.0,67.0,0,0,-1.11,-0.93,0.22,0.13,-0.58,-1.7,0.8571428571428571
308,401155467,2.0,2.0,1,0,0.98,0.02,0.45,0.6,1.07,2.05,0.012987012987012988
5579,401155467,47.0,47.0,0,0,0.13,0.13,-0.5,0.04,-0.33,-0.2,0.5974025974025974
4321,401155467,78.0,78.0,0,0,-1.68,-0.72,-0.72,-1.09,-2.52,-4.2,1.0
3702,401155467,15.0,15.0,0,1,0.11,0.7,0.47,0.02,1.2,1.3,0.18181818181818182
11378,401155467,59.0,59.0,0,0,-0.07,0.13,-1.09,-0.16,-1.12,-1.2,0.7532467532467533
3470,401155467,47.0,47.0,0,0,-0.39,-0.07,-0.54,0.81,0.2,-0.2,0.5974025974025974
962,401155467,15.0,15.0,0,1,-1.11,0.63,1.23,0.55,2.41,1.3,0.18181818181818182
158,401155467,35.0,35.0,0,0,-0.3,0.12,-0.49,0.98,0.61,0.3,0.44155844155844154
11382,401155467,35.0,35.0,0,0,2.0,-0.2,-1.35,-0.15,-1.7,0.3,0.44155844155844154
4449,401155467,44.0,44.0,0,0,-0.21,0.04,0.75,-0.54,0.26,0.05,0.5584415584415584
4587,401155467,6.0,6.0,1,0,0.0,0.98,0.59,0.24,1.81,1.8,0.06493506493506493
5057,401155467,75.0,75.0,0,0,0.77,-1.54,-0.51,-1.67,-3.72,-2.95,0.961038961038961
9478,401155467,15.0,15.0,0,1,-0.77,0.65,1.05,0.38,2.08,1.3,0.18181818181818182
9569,401155467,49.0,49.0,0,0,-0.69,0.22,0.09,-0.06,0.25,-0.45,0.6233766233766234
2230,401155467,65.0,65.0,0,0,0.21,0.18,-1.89,0.05,-1.65,-1.45,0.8311688311688312
5539,401155467,35.0,35.0,0,0,0.06,0.35,0.71,-0.82,0.24,0.3,0.44155844155844154
5553,401155467,69.0,69.0,0,0,-0.92,-0.15,-0.42,-0.7,-1.27,-2.2,0.8831168831168831
5868,401155467,2.0,2.0,1,0,0.6,-0.44,1.31,0.59,1.46,2.05,0.012987012987012988
4364873,401155467,59.0,59.0,0,0,-1.22,-0.14,0.38,-0.22,0.02,-1.2,0.7532467532467533
11340,401155467,65.0,65.0,0,0,-0.22,-0.16,-1.14,0.07,-1.23,-1.45,0.8311688311688312
1614,401155467,12.0,12.0,0,1,0.1,0.47,1.04,-0.05,1.45,1.55,0.14285714285714285
10140,401155467,6.0,6.0,1,0,0.86,1.57,-1.39,0.76,0.94,1.8,0.06493506493506493
824,401155472,53.0,53.0,0,0,0.46,0.75,-0.78,-0.12,-0.15,0.3,0.7761194029850746
16,401155472,23.0,23.0,0,1,1.71,0.0,0.54,-0.69,-0.16,1.55,0.3283582089552239
512,401155472,46.0,46.0,0,0,0.49,0.89,-0.61,-0.21,0.07,0.55,0.6716417910447762
9517,401155472,56.0,56.0,0,0,-1.2,0.05,0.85,0.35,1.25,0.05,0.8208955223880597
6015,401155472,2.0,2.0,1,0,0.74,0.15,1.11,0.8,2.06,2.8,0.014925373134328358
3832,401155472,3.0,3.0,1,0,1.71,-0.01,0.4,0.44,0.84,2.55,0.029850746268656716
10372,401155472,41.0,41.0,0,0,-0.19,-0.01,0.49,0.51,0.99,0.8,0.5970149253731343
1626,401155472,41.0,41.0,0,0,0.38,-0.02,0.15,0.29,0.42,0.8,0.5970149253731343
2283,401155472,26.0,26.0,0,1,-0.42,0.5,0.8,0.43,1.72,1.3,0.373134328358209
774,401155472,58.0,58.0,0,0,-0.96,0.2,0.12,0.45,0.77,-0.2,0.8507462686567164
9584,401155472,46.0,46.0,0,0,0.41,0.63,-0.53,0.04,0.15,0.55,0.6716417910447762
1225,401155472,41.0,41.0,0,0,1.26,0.56,-1.29,0.28,-0.45,0.8,0.5970149253731343
4780,401155472,12.0,12.0,0,1,1.04,-0.01,0.45,0.57,1.02,2.05,0.16417910447761194
712,401155472,65.0,65.0,0,0,-0.49,0.16,-1.33,-0.28,-1.45,-1.95,0.9552238805970149
4317,401155472,26.0,26.0,0,1,1.38,0.24,0.34,-0.66,-0.07,1.3,0.373134328358209
4628,401155472,41.0,41.0,0,0,-0.4,-0.64,1.62,0.23,1.21,0.8,0.5970149253731343
10863,401155472,12.0,12.0,0,1,0.48,-0.18,1.19,0.55,1.57,2.05,0.16417910447761194
208,401155472,3.0,3.0,1,0,1.12,0.29,0.14,1.0,1.43,2.55,0.029850746268656716
3449,401155472,41.0,41.0,0,0,0.18,0.07,0.11,0.44,0.62,0.8,0.5970149253731343
10714,401155472,26.0,26.0,0,1,0.86,0.63,-0.28,0.1,0.44,1.3,0.373134328358209
1097,401155472,3.0,3.0,1,0,0.99,0.59,0.02,0.95,1.56,2.55,0.029850746268656716
4645,401155472,3.0,3.0,1,0,1.36,-0.27,1.13,0.34,1.2,2.55,0.029850746268656716
